ID_GAME;GAME;ID_PLATFORM;YEAR_RELEASE;GENRE;ID_PUBLISHER;PUBLISHER;NA_SALES;EU_SALES;JP_SALES;OTHER_SALES;GLOBAL_SALES;CRITIC_SCORE;CRITIC_COUNT;USER_SCORE;USER_COUNT;ID_DEVELOPER;DEVELOPER;RATING
hyperdimensionneptuniavssegahardgirlsyumenogattaispecial;Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special;PSV;01/01/2015;Role-Playing;compileheart;Compile Heart;0;0;30000;0;30000;;;;;;;
valentinorossithegame;Valentino Rossi: The Game;XOne;01/01/2016;Racing;namcobandaigames;Namco Bandai Games;10000;20000;0;0;30000;74;5;8.1;7;milestonesrl;Milestone S.r.l;E
katekyoohitmanreborndsoregabosssaikyoufamilytaisen;Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen;DS;01/01/2009;Action;takaratomy;Takara Tomy;0;0;30000;0;30000;;;;;;;
codenamepanzerscoldwar;Codename: Panzers Cold War;PC;01/01/2009;Strategy;atari;Atari;0;20000;0;0;30000;67;28;5.8;8;stormregion;Stormregion;T
samuraispiritstenkaichikenkakuden;Samurai Spirits: Tenkaichi Kenkakuden;PS2;;Fighting;unknown;Unknown;0;0;30000;0;30000;;;;;;;
robopit;Robo Pit;PS;01/01/1995;Fighting;kokopelidigitalstudios;Kokopeli Digital Studios;20000;10000;0;0;30000;;;;;;;
storyhouradventures;Story Hour: Adventures;Wii;01/01/2008;Adventure;zoodigitalpublishing;Zoo Digital Publishing;30000;0;0;0;30000;;;;;otheroceaninteractive;Other Ocean Interactive;E
muvluvalternativetotaleclipse;Muv-Luv Alternative: Total Eclipse;PS3;01/01/2013;Simulation;5pb;5pb;0;0;30000;0;30000;;;;;;;
rtypeiiithethirdlightning;R-Type III: The Third Lightning;GBA;01/01/2004;Shooter;zoodigitalpublishing;Zoo Digital Publishing;20000;10000;0;0;30000;46;11;;;raylightstudios;Raylight Studios;E
starwarstheforceunleashedii;Star Wars: The Force Unleashed II;PC;01/01/2010;Action;lucasarts;LucasArts;30000;0;0;0;30000;59;14;5.8;162;lucasarts;LucasArts;T
heathcliffthefastandthefurriest;Heathcliff! The Fast and the Furriest;Wii;01/01/2010;Racing;stormcitygames;Storm City Games;30000;0;0;0;30000;;;;;stormcitygames;Storm City Games;E
dariusburstchroniclesaviours;Darius Burst: Chronicle Saviours;PSV;01/01/2016;Action;kadokawagames;Kadokawa Games;0;0;30000;0;30000;;;;;;;
blokusportablesteambotchampionship;Blokus Portable: Steambot Championship;PSP;01/01/2006;Puzzle;majescoentertainment;Majesco Entertainment;30000;0;0;0;30000;51;5;;;irem;Irem;E
medabotsgirlsmissionmetabeeverrokushover;Medabots Girls Mission: Metabee Ver. / Rokusho Ver.;3DS;01/01/2016;Role-Playing;rocketcompany;Rocket Company;0;0;30000;0;30000;;;;;;;
hakuouki;Hakuouki;PS2;01/01/2008;Adventure;ideafactory;Idea Factory;0;0;30000;0;30000;;;;;;;
atomicbetty;Atomic Betty;GBA;01/01/2005;Puzzle;atari;Atari;20000;10000;0;0;30000;62;10;7.5;6;bigbluebubbleincbreakthroughnewmedia;Big Blue Bubble Inc., Breakthrough New Media;E
princessnatashastudentsecretagentprincess;Princess Natasha: Student, Secret Agent, Princess;DS;01/01/2006;Action;zoodigitalpublishing;Zoo Digital Publishing;30000;0;0;0;30000;;;;;;;
doom;Doom;PC;01/01/1992;Shooter;idsoftware;id Software;20000;0;0;0;30000;85;44;8.2;1796;idsoftware;id Software;M
robinhooddefenderofthecrown;Robin Hood: Defender of the Crown;XB;01/01/2003;Strategy;capcom;Capcom;20000;10000;0;0;30000;57;13;;;atomicplanetentertainment;Atomic Planet Entertainment;T
monsterhunterfrontieronlineseason10;Monster Hunter Frontier Online: Season 10;X360;01/01/2011;Role-Playing;capcom;Capcom;0;0;30000;0;30000;;;;;;;
streetjambasketball;Street Jam Basketball;GBA;01/01/2004;Sports;zoodigitalpublishing;Zoo Digital Publishing;20000;10000;0;0;30000;35;7;8;7;prograph;Prograph;E
armoredcorelastravenportable;Armored Core: Last Raven Portable;PSP;01/01/2010;Simulation;fromsoftware;From Software;0;0;30000;0;30000;;;;;fromsoftware;From Software;T
masterofmonstersdisciplesofgaia;Master of Monsters: Disciples of Gaia;PS;01/01/1997;Strategy;agetec;Agetec;20000;10000;0;0;30000;;;;;;;
sdgundamgashaponwars;SD Gundam: Gashapon Wars;Wii;01/01/2010;Strategy;namcobandaigames;Namco Bandai Games;0;0;30000;0;30000;;;;;;;
curiousgeorge;Curious George;XB;01/01/2006;Action;namcobandaigames;Namco Bandai Games;20000;10000;0;0;30000;57;11;;;monkeybargames;Monkey Bar Games;E
disneysaladdin;Disney's Aladdin;GBA;01/01/2003;Platform;capcom;Capcom;20000;10000;0;0;30000;59;17;;;disneyinteractive;Disney Interactive;E
virtualpooltournamentedition;Virtual Pool: Tournament Edition;XB;01/01/2005;Sports;globalstar;Global Star;20000;10000;0;0;30000;62;6;;;celeris;Celeris;E
phantasystaronline2episode3deluxepackage;Phantasy Star Online 2: Episode 3 Deluxe Package;PSV;01/01/2015;Action;sega;Sega;0;0;30000;0;30000;;;;;;;
simcity;SimCity;PC;01/01/1988;Simulation;maxis;Maxis;0;20000;0;10000;30000;64;75;2.2;4572;maxis;Maxis;E10+
nipponnoasokode;Nippon no Asoko de;PSP;01/01/2008;Misc;sonycomputerentertainment;Sony Computer Entertainment;0;0;30000;0;30000;;;;;;;
harrypotterandthehalfbloodprince;Harry Potter and the Half-Blood Prince;PC;01/01/2009;Action;electronicarts;Electronic Arts;0;30000;0;0;30000;64;14;6.1;35;eabrightlight;EA Bright Light;E10+
higurashinonakukoroniiki;Higurashi no Naku Koro ni Iki;PSV;01/01/2015;Action;kagacreate;Kaga Create;0;0;30000;0;30000;;;;;;;
harleydavidsonroadtrip;Harley-Davidson: Road Trip;Wii;01/01/2010;Racing;destineer;Destineer;30000;0;0;0;30000;;;;;destineer;Destineer;E
meiqnochikanishisuamazetoeradicatethemall;MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All;PSV;01/01/2015;Role-Playing;ideafactory;Idea Factory;10000;10000;10000;0;30000;;;;;;;
maplestoryds;MapleStory DS;DS;01/01/2010;Role-Playing;nexon;Nexon;0;0;30000;0;30000;;;;;;;
playmobiltopagents;Playmobil Top Agents;DS;01/01/2010;Action;jowoodproductions;JoWood Productions;0;30000;0;0;30000;;;;;dreamcatcher;Dreamcatcher;E10+
doom3bfgedition;Doom 3 BFG Edition;PC;01/01/2012;Shooter;bethesdasoftworks;Bethesda Softworks;0;20000;0;0;30000;59;12;5.3;210;idsoftware;id Software;M
pimpmyridestreetracing;Pimp My Ride: Street Racing;DS;01/01/2009;Racing;activision;Activision;30000;0;0;0;30000;;;;;virtuos;Virtuos;E
romanceofthethreekingdomsii;Romance of the Three Kingdoms II;3DS;01/01/2015;Strategy;tecmokoei;Tecmo Koei;0;0;30000;0;30000;;;;;;;
popeyerushforspinach;Popeye: Rush for Spinach;GBA;01/01/2005;Platform;atari;Atari;20000;10000;0;0;30000;48;9;4.2;5;magicpockets;Magic Pockets;E
culdcept;Culdcept;PS2;01/01/2002;Strategy;sega;Sega;10000;10000;0;0;30000;78;26;8.9;9;necinterchannel;NEC Interchannel;T
bluebreakerkenyorimohohoemio;Blue Breaker: Ken Yorimo Hohoemi o;PCFX;01/01/1996;Role-Playing;nec;NEC;0;0;30000;0;30000;;;;;;;
bladestormnightmare;Bladestorm: Nightmare;PS3;01/01/2015;Action;tecmokoei;Tecmo Koei;0;0;30000;0;30000;;;7.4;5;koeitecmogames;Koei Tecmo Games;T
beatmaniaiidx15djtroopers;BeatMania IIDX 15: DJ Troopers;PS2;01/01/2008;Simulation;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
gekiatsupachigametamashivol1crevangelionshinjitsunotsubasa;Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa;PSP;01/01/2011;Misc;unknown;Unknown;0;0;30000;0;30000;;;;;;;
planetoftheapes;Planet of the Apes;GBA;01/01/2001;Action;ubisoft;Ubisoft;20000;10000;0;0;30000;54;6;;;torusgames;Torus Games;E
ozmafiavivace;OZMAFIA!! -vivace-;PSV;01/01/2015;Adventure;dramaticcreate;dramatic create;0;0;30000;0;30000;;;;;;;
drakejoshtalentshowdown;Drake & Josh: Talent Showdown;DS;01/01/2007;Adventure;thq;THQ;30000;0;0;0;30000;;;;;;;
hissatsupachinkocollection3;Hissatsu Pachinko Collection 3;SNES;01/01/1995;Misc;sunsoft;Sunsoft;0;0;30000;0;30000;;;;;;;
realworldgolf;Real World Golf;XB;01/01/2006;Sports;madcatz;Mad Catz;20000;10000;0;0;30000;74;12;;;aquapacificin2games;Aqua Pacific, In2Games;E
kungfupandashowdownoflegendarylegends;Kung Fu Panda: Showdown of Legendary Legends;3DS;01/01/2015;Action;littleorbit;Little Orbit;0;30000;0;0;30000;;;;;viciouscyclelittleorbit;Vicious Cycle, Little Orbit;E10+
oumagatokikaidanromance;Oumagatoki: Kaidan Romance;PSP;01/01/2012;Action;quinrose;Quinrose;0;0;30000;0;30000;;;;;;;
gtrevolution;GTR Evolution;PC;01/01/2008;Racing;atari;Atari;0;20000;0;0;30000;83;19;8.2;63;simbin;SimBin;E
mahjongkakutouclubzenkokutaisenban;Mahjong Kakutou Club: Zenkoku Taisenban;PS3;01/01/2006;Misc;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
hayatenogotokunightmareparadise;Hayate no Gotoku! Nightmare Paradise;PSP;01/01/2009;Adventure;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
lordsofthefallen;Lords of the Fallen;PC;01/01/2014;Role-Playing;squareenix;Square Enix;0;30000;0;0;30000;73;36;6.9;583;cityinteractivedeck13;City Interactive, Deck 13;M
nba08;NBA 08;PSP;01/01/2007;Sports;sonycomputerentertainment;Sony Computer Entertainment;30000;0;0;0;30000;75;18;7.5;8;scea;SCEA;E
sinsofasolarempire;Sins of a Solar Empire;PC;01/01/2008;Strategy;pinnacle;Pinnacle;0;20000;0;0;30000;87;52;8.2;275;ironcladgames;Ironclad Games;T
newtokyolegacyoperationbabel;New Tokyo Legacy: Operation Babel;PSV;01/01/2015;Role-Playing;5pb;5pb;0;0;30000;0;30000;;;;;;;
thewolfamongus;The Wolf Among Us;X360;01/01/2011;Adventure;telltalegames;Telltale Games;10000;20000;0;0;30000;83;5;7.7;88;;;
happinesschargeprecurekawaruncollection;HappinessCharge PreCure! Kawarun Collection;3DS;01/01/2014;Misc;namcobandaigames;Namco Bandai Games;0;0;30000;0;30000;;;;;;;
nanashinogameme;Nanashi no Game Me;DS;01/01/2009;Action;squareenix;Square Enix;0;0;30000;0;30000;;;;;;;
nba2k13;NBA 2K13;PC;01/01/2012;Sports;taketwointeractive;Take-Two Interactive;0;20000;0;0;30000;90;5;6.8;130;visualconcepts;Visual Concepts;E
residentevil4;Resident Evil 4;PC;01/01/2007;Action;ubisoft;Ubisoft;0;20000;0;0;30000;76;15;7.4;242;capcom;Capcom;M
dicednaintegratedcyberneticenterprises;DICE: DNA Integrated Cybernetic Enterprises;PS2;01/01/2005;Shooter;namcobandaigames;Namco Bandai Games;10000;10000;0;0;30000;48;15;;;natsume;Natsume;E10+
007quantumofsolace;007: Quantum of Solace;PC;01/01/2008;Action;activision;Activision;10000;10000;0;0;30000;70;18;6.3;55;treyarch;Treyarch;T
treasuregaustgaustdivercrimsonreddeeppurple;Treasure Gaust: Gaust Diver Crimson Red / Deep Purple;DS;01/01/2007;Action;namcobandaigames;Namco Bandai Games;0;0;30000;0;30000;;;;;;;
megpoidthemusic;Megpoid the Music#;PSP;01/01/2013;Misc;asgard;Asgard;0;0;30000;0;30000;;;;;;;
batmanatelltalegameseries;Batman: A Telltale Game Series;XOne;01/01/2016;Adventure;telltalegames;Telltale Games;20000;10000;0;0;30000;;;4.3;7;telltalegames;Telltale Games;M
wallacegromitinprojectzoo;Wallace & Gromit in Project Zoo;XB;01/01/2003;Platform;bamentertainment;BAM! Entertainment;20000;10000;0;0;30000;;;;;;;
boulderdashrocks;Boulder Dash: Rocks!;DS;01/01/2007;Puzzle;10taclestudios;10TACLE Studios;0;30000;0;0;30000;;;;;;;
gridrunner;Grid Runner;PS;01/01/1996;Action;virgininteractive;Virgin Interactive;20000;10000;0;0;30000;;;;;;;
saihainoyukue;Saihai no Yukue;DS;01/01/2008;Strategy;tecmokoei;Tecmo Koei;0;0;30000;0;30000;;;;;;;
metaldungeon;Metal Dungeon;XB;01/01/2002;Role-Playing;xicatinteractive;Xicat Interactive;20000;10000;0;0;30000;44;14;7.2;5;panthersoftware;Panther Software;T
dromeracers;Drome Racers;GC;01/01/2003;Racing;electronicarts;Electronic Arts;20000;10000;0;0;30000;54;5;6.6;5;attentiontodetail;Attention To Detail;E
worldofzoo;World of Zoo;PC;01/01/2009;Simulation;thq;THQ;0;20000;0;10000;30000;;;8.4;11;bluefanggames;Blue Fang Games;E
guitarfreaksvdrummaniav;Guitar Freaks V & DrumMania V;PS2;01/01/2006;Simulation;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
tagoakiranoatamanotaisoudai1shuunazotokisekaiisshuuryokou;Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou;DS;01/01/2009;Adventure;level5;Level 5;0;0;30000;0;30000;;;;;;;
royalpalaceofwhiteswordandthecityofgentiles;Royal Palace of White Sword and The City of Gentiles;PC;01/01/2009;Role-Playing;taketwointeractive;Take-Two Interactive;0;20000;0;0;30000;;;;;;;
triplepackxboxlivearcadecompilation;Triple Pack: Xbox Live Arcade Compilation;X360;01/01/2011;Misc;microsoftgamestudios;Microsoft Game Studios;30000;0;0;0;30000;;;;;various;Various;T
gekidoadvancekintarosrevenge;Gekido Advance: Kintaro's Revenge;GBA;01/01/2002;Action;zoodigitalpublishing;Zoo Digital Publishing;20000;10000;0;0;30000;70;7;7;4;napsteam;Naps Team;T
dreampinball3d;Dream Pinball 3D;DS;01/01/2008;Misc;southpeakgames;SouthPeak Games;30000;0;0;0;30000;;;;;topwareinteractive;TopWare Interactive;E10+
futuretacticstheuprising;Future Tactics: The Uprising;XB;01/01/2004;Strategy;jowoodproductions;JoWood Productions;20000;10000;0;0;30000;61;24;;;;;
wintersports3thegreattournament;Winter Sports 3: The Great Tournament;PS3;01/01/2010;Sports;tradewest;Tradewest;0;20000;0;10000;30000;;;;;49games;49Games;E
powerpokedash;Power Poke Dash;GBA;01/01/2006;Sports;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
hisshoupachinkopachislotkouryakuseriesdsvol4shinseikievangelionsaigonomono;Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono;DS;01/01/2009;Misc;d3publisher;D3Publisher;0;0;30000;0;30000;;;;;;;
detectiveoperamilkyholmes2;Detective Opera: Milky Holmes 2;PSP;01/01/2012;Adventure;bushiroad;BushiRoad;0;0;30000;0;30000;;;;;;;
nisekoiyomeiri;Nisekoi: Yomeiri!?;PSV;01/01/2014;Adventure;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
blazeunionstorytoreachthefuture;Blaze Union: Story to Reach the Future;PSP;01/01/2010;Role-Playing;sting;Sting;0;0;30000;0;30000;;;;;;;
barbieandhersisterspuppyrescue;Barbie and Her Sisters Puppy Rescue;Wii;01/01/2015;Action;namcobandaigames;Namco Bandai Games;0;30000;0;0;30000;;;;;torusgameslittleorbit;Torus Games, Little Orbit;E
handball16;Handball 16;PS3;01/01/2015;Sports;bigbeninteractive;Bigben Interactive;0;20000;0;0;30000;;;;;ekosoftware;EKO Software;E
commanderconquestoftheamericas;Commander: Conquest of the Americas;PC;01/01/2010;Strategy;paradoxinteractive;Paradox Interactive;0;20000;0;0;30000;68;16;5.2;19;nitrogames;Nitro Games;T
worldoftanks;World of Tanks;X360;;Shooter;na;N/A;0;30000;0;0;30000;;;5.2;9;microsoftgamestudios;Microsoft Game Studios;
legopiratesofthecaribbeanthevideogame;LEGO Pirates of the Caribbean: The Video Game;PC;01/01/2011;Action;disneyinteractivestudios;Disney Interactive Studios;30000;0;0;0;30000;73;11;6.6;17;travellerstales;Traveller's Tales;E10+
racedriver2006;Race Driver 2006;PSP;01/01/2006;Racing;codemasters;Codemasters;30000;0;0;0;30000;81;16;8.5;6;sumodigital;Sumo Digital;T
higurashinonakukoronikizunadaiyonkankizuna;Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna;DS;01/01/2010;Adventure;alchemist;Alchemist;0;0;30000;0;30000;;;;;;;
samuraiwarriorssanadamaru;Samurai Warriors: Sanada Maru;PS4;01/01/2016;Action;tecmokoei;Tecmo Koei;0;0;30000;0;30000;;;;;omegaforce;Omega Force;
buffythevampireslayerwrathofthedarkhulking;Buffy the Vampire Slayer: Wrath of the Darkhul King;GBA;01/01/2003;Action;thq;THQ;20000;10000;0;0;30000;44;16;8.6;5;natsume;Natsume;T
battlefield1942thewwiianthology;Battlefield 1942: The WW II Anthology;PC;01/01/2004;Shooter;electronicarts;Electronic Arts;10000;10000;0;0;30000;;;;;;;
genkaitokkisevenpirates;Genkai Tokki: Seven Pirates;PSV;01/01/2016;Role-Playing;compileheart;Compile Heart;0;0;30000;0;30000;;;;;;;
gekiatsupachigametamashivol2crevangelionshinjitsunotsubasa;Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa;PS3;01/01/2011;Misc;unknown;Unknown;0;0;30000;0;30000;;;;;;;
parfait;Parfait;PSV;01/01/2015;Adventure;tgl;TGL;0;0;30000;0;30000;;;;;;;
mightyno9;Mighty No. 9;WiiU;01/01/2016;Platform;deepsilver;Deep Silver;20000;10000;0;0;30000;48;9;4.6;78;inticreates;Inti Creates;E10+
roadsters;Roadsters;PS;01/01/2000;Racing;titus;Titus;20000;10000;0;0;30000;;;;;;;
mervgriffinscrosswords;Merv Griffin's Crosswords;DS;01/01/2008;Puzzle;valusoft;ValuSoft;30000;0;0;0;30000;;;;;;;
deathsmilesii;DeathSmiles II;X360;01/01/2010;Shooter;cave;Cave;0;0;30000;0;30000;;;;;;;
thegreatmysteryhiddenobjectpackage5;The Great Mystery Hidden Object Package 5;PC;01/01/2015;Adventure;rondomedia;Rondomedia;0;30000;0;0;30000;;;;;;;
kenkabanchootome;Kenka Bancho Otome;PSV;01/01/2016;Action;screenlife;Screenlife;0;0;30000;0;30000;;;;;;;
calciobit;Calcio Bit;GBA;01/01/2006;Sports;nintendo;Nintendo;0;0;30000;0;30000;;;;;;;
startrekthegame;Star Trek: The Game;PC;01/01/2013;Action;namcobandaigames;Namco Bandai Games;0;20000;0;0;30000;;;;;;;
whiteout;Whiteout;XB;01/01/2002;Racing;konamidigitalentertainment;Konami Digital Entertainment;20000;10000;0;0;30000;58;4;;;konami;Konami;T
galaxyangeliizettairyouikinotobira;Galaxy Angel II: Zettairyouiki no Tobira;PS2;01/01/2006;Strategy;broccoli;Broccoli;0;0;30000;0;30000;;;;;;;
kungfupandalegendarywarriors;Kung Fu Panda: Legendary Warriors;DS;01/01/2008;Action;activision;Activision;20000;0;0;0;30000;73;7;;;artificialmindandmovement;Artificial Mind and Movement;E10+
hyakumantonnobarabara;Hyakumanton no Bara Bara;PSP;01/01/2010;Strategy;sonycomputerentertainment;Sony Computer Entertainment;0;0;30000;0;30000;;;;;;;
superdimensionneptunevssegahardgirls;Superdimension Neptune vs Sega Hard Girls;PSV;01/01/2016;Role-Playing;ideafactoryinternational;Idea Factory International;0;20000;0;10000;30000;73;16;8.4;12;compileheart;Compile Heart;T
thetalosprinciple;The Talos Principle;PS4;01/01/2015;Puzzle;devolverdigital;Devolver Digital;0;20000;0;0;30000;88;31;8.4;124;croteam;Croteam;E10+
hajimenoippothefighting;Hajime no Ippo: The Fighting;GBA;01/01/2002;Fighting;esp;ESP;0;0;30000;0;30000;;;;;;;
sokukokunokusabihiironokakera3portable;Sokukoku no Kusabi: Hiiro no Kakera 3 Portable;PSP;01/01/2010;Adventure;ideafactory;Idea Factory;0;0;30000;0;30000;;;;;;;
spectralsoulsresurrectionoftheetherealempires;Spectral Souls: Resurrection of the Ethereal Empires;PSP;01/01/2005;Role-Playing;ideafactory;Idea Factory;30000;0;0;0;30000;47;27;8.2;12;neverlandideafactory;Neverland, Idea Factory;T
syberiaii;Syberia II;XB;01/01/2004;Adventure;ubisoft;Ubisoft;20000;10000;0;0;30000;71;7;8.7;6;microids;Microids;T
motortrendpresentslotuschallenge;Motor Trend presents Lotus Challenge;XB;01/01/2003;Racing;xicatinteractive;Xicat Interactive;20000;10000;0;0;30000;61;9;;;kujuentertainment;Kuju Entertainment;E
braid;Braid;PC;01/01/2009;Platform;numbernone;Number None;0;20000;0;0;30000;90;11;8.6;819;numbernoneincknockoutgames;Number None Inc., Knockout Games;E10+
gudetamahanjukudetanomuwa;Gudetama: Hanjuku de Tanomuwa;3DS;01/01/2015;Action;rocketcompany;Rocket Company;0;0;30000;0;30000;;;;;;;
legolegendsofchimalavalsjourney;LEGO Legends of Chima: Laval's Journey;DS;01/01/2013;Adventure;unknown;Unknown;0;30000;0;0;30000;;;;;ttgames;TT Games;E10+
bleachds4thflamebringer;Bleach DS 4th: Flame Bringer;DS;01/01/2009;Action;sega;Sega;0;0;30000;0;30000;;;;;;;
syberia;Syberia;PC;01/01/2002;Action;microids;Microids;0;20000;0;0;30000;82;26;8.5;235;microids;Microids;T
pacificliberator;Pacific Liberator;Wii;01/01/2009;Action;zoogames;Zoo Games;30000;0;0;0;30000;;;;;team6gamestudios;Team6 Game Studios;T
tagoakiranoatamanotaisoudai2shuugingaoudannazotokiadventure;Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure;DS;01/01/2009;Adventure;level5;Level 5;0;0;30000;0;30000;;;;;;;
thekingoffightersportable9498chapteroforochi;The King of Fighters Portable '94~'98: Chapter of Orochi;PSP;01/01/2010;Fighting;snkplaymore;SNK Playmore;0;0;30000;0;30000;;;;;;;
puzzlechallengecrosswordsandmore;Puzzle Challenge: Crosswords and More!;Wii;01/01/2009;Puzzle;craveentertainment;Crave Entertainment;30000;0;0;0;30000;;;;;;;
turnitaround;Turn It Around;DS;01/01/2006;Action;505games;505 Games;30000;0;0;0;30000;39;11;4.5;4;taitocorporation505games;Taito Corporation, 505 Games;E
nisenochigiriomoidenosakie;Nisenochigiri: Omoide no Saki e;PSP;01/01/2011;Adventure;ideafactory;Idea Factory;0;0;30000;0;30000;;;;;;;
jackkeane;Jack Keane;PC;01/01/2008;Adventure;kalypsomedia;Kalypso Media;0;20000;0;0;30000;69;25;7;21;legacyinteractive;Legacy Interactive;T
girlsonly;Girls Only;DS;01/01/2010;Simulation;foreignmediagames;Foreign Media Games;30000;0;0;0;30000;;;;;;;
monstersvsaliens;Monsters vs. Aliens;PC;01/01/2009;Action;activision;Activision;10000;10000;0;0;30000;63;8;6.2;5;beenox;Beenox;E10+
incoldblood;In Cold Blood;PS;01/01/2000;Adventure;sonycomputerentertainment;Sony Computer Entertainment;20000;10000;0;0;30000;;;;;;;
fireblade;Fireblade;GC;01/01/2002;Action;midwaygames;Midway Games;20000;10000;0;0;30000;;;;;kujuentertainment;Kuju Entertainment;T
kamigaminoasobi;Kamigami no Asobi;PSP;01/01/2013;Adventure;broccoli;Broccoli;0;0;30000;0;30000;;;;;;;
harukanarutokinonakade6;Harukanaru Toki no Naka de 6;PSV;01/01/2015;Action;tecmokoei;Tecmo Koei;0;0;30000;0;30000;;;;;;;
kongkingofatlantis;Kong: King of Atlantis;GBA;01/01/2005;Action;thq;THQ;20000;10000;0;0;30000;;;;;skyriverstudios;SkyRiver Studios;E
kidousenshivgundam;Kidou Senshi V Gundam;SNES;01/01/1994;Action;namcobandaigames;Namco Bandai Games;0;0;30000;0;30000;;;;;;;
ganbaregoemontoukaidouchuuooedotengurigaeshinomaki;Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki;DS;01/01/2005;Action;konamidigitalentertainment;Konami Digital Entertainment;0;0;30000;0;30000;;;;;;;
wrestleangelssurvivor2;Wrestle Angels: Survivor 2;PS2;01/01/2008;Fighting;tryfirst;Tryfirst;0;0;30000;0;30000;;;;;;;
onechanbarazkagura;Onechanbara Z Kagura;X360;01/01/2012;Action;d3publisher;D3Publisher;0;0;30000;0;30000;;;;;;;
ride;Ride;PC;01/01/2015;Racing;milestonesrl;Milestone S.r.l.;0;30000;0;0;30000;68;8;4.8;30;milestonesrl;Milestone S.r.l;E
thekingoffighters0203;The King of Fighters 02/03;XB;01/01/2005;Fighting;snkplaymore;SNK Playmore;20000;10000;0;0;30000;76;23;;;snk;SNK;T
espnwinterxgamessnowboarding2002;ESPN Winter X Games: Snowboarding 2002;XB;01/01/2002;Sports;konamidigitalentertainment;Konami Digital Entertainment;20000;10000;0;0;30000;71;8;;;konami;Konami;T
megaminisvolume2;Mega Minis Volume 2;PSP;01/01/2011;Misc;sonycomputerentertainment;Sony Computer Entertainment;0;20000;0;10000;30000;;;;;;;
safariadventuresafrica;Safari Adventures: Africa;DS;01/01/2008;Adventure;nekoentertainment;Neko Entertainment;30000;0;0;0;30000;;;;;conspiracyentertainment;Conspiracy Entertainment;E
